Date,Open,High,Low,Close,Adj Close,Volume
2019-04-09,118.62999725341797,119.54000091552734,118.58000183105469,119.27999877929688,116.5381851196289,17612000
2019-04-10,119.76000213623047,120.3499984741211,119.54000091552734,120.19000244140625,117.42727661132812,16477200
2019-04-11,120.54000091552734,120.8499984741211,119.91999816894531,120.33000183105469,117.56405639648438,14209100
2019-04-12,120.63999938964844,120.9800033569336,120.37000274658203,120.94999694824219,118.16979217529297,19745100
2019-04-15,120.94000244140625,121.58000183105469,120.56999969482422,121.05000305175781,118.26750183105469,15792600
2019-04-16,121.63999938964844,121.6500015258789,120.0999984741211,120.7699966430664,117.99394226074219,14071800
2019-04-17,121.23999786376953,121.8499984741211,120.54000091552734,121.7699966430664,118.97095489501953,19300900
2019-04-18,122.19000244140625,123.5199966430664,121.30000305175781,123.37000274658203,120.5341796875,27991000
2019-04-22,122.62000274658203,124.0,122.56999969482422,123.76000213623047,120.91521453857422,15648700
2019-04-23,124.0999984741211,125.58000183105469,123.83000183105469,125.44000244140625,122.55660247802734,24025500
2019-04-24,125.79000091552734,125.8499984741211,124.5199966430664,125.01000213623047,122.13648986816406,31257000
2019-04-25,130.05999755859375,131.3699951171875,128.8300018310547,129.14999389648438,126.18131256103516,38033900
2019-04-26,129.6999969482422,130.52000427246094,129.02000427246094,129.88999938964844,126.90431213378906,23654900
2019-04-29,129.89999389648438,130.17999267578125,129.35000610351562,129.77000427246094,126.78706359863281,16324200
2019-04-30,129.80999755859375,130.6999969482422,129.38999938964844,130.60000610351562,127.59800720214844,24166500
2019-05-01,130.52999877929688,130.64999389648438,127.69999694824219,127.87999725341797,124.94051361083984,26821700
2019-05-02,127.9800033569336,128.0,125.5199966430664,126.20999908447266,123.30889892578125,27350200
2019-05-03,127.36000061035156,129.42999267578125,127.25,128.89999389648438,125.93706512451172,24911100
2019-05-06,126.38999938964844,128.55999755859375,126.11000061035156,128.14999389648438,125.20429229736328,24239800
2019-05-07,126.45999908447266,127.18000030517578,124.22000122070312,125.5199966430664,122.6347427368164,36017700
2019-05-08,125.44000244140625,126.37000274658203,124.75,125.51000213623047,122.62499237060547,28419000
2019-05-09,124.29000091552734,125.79000091552734,123.56999969482422,125.5,122.615234375,27235800
2019-05-10,124.91000366210938,127.93000030517578,123.81999969482422,127.12999725341797,124.20775604248047,30915100
2019-05-13,124.11000061035156,125.55000305175781,123.04000091552734,123.3499984741211,120.51464080810547,33944900
2019-05-14,123.87000274658203,125.87999725341797,123.69999694824219,124.7300033569336,121.86293029785156,25266300
2019-05-15,124.26000213623047,126.70999908447266,123.69999694824219,126.0199966430664,123.57901763916016,24722700
2019-05-16,126.75,129.3800048828125,126.45999908447266,128.92999267578125,126.43266296386719,30112200
2019-05-17,128.30999755859375,130.4600067138672,127.91999816894531,128.07000732421875,125.58931732177734,25770500
2019-05-20,126.5199966430664,127.58999633789062,125.76000213623047,126.22000122070312,123.77515411376953,23706900
2019-05-21,127.43000030517578,127.52999877929688,126.58000183105469,126.9000015258789,124.4419937133789,15293300
2019-05-22,126.62000274658203,128.24000549316406,126.5199966430664,127.66999816894531,125.19705963134766,15396500
2019-05-23,126.19999694824219,126.29000091552734,124.73999786376953,126.18000030517578,123.73593139648438,23603800
2019-05-24,126.91000366210938,127.41999816894531,125.97000122070312,126.23999786376953,123.79476165771484,14123400
2019-05-28,126.9800033569336,128.0,126.05000305175781,126.16000366210938,123.71632385253906,23128400
2019-05-29,125.37999725341797,125.38999938964844,124.04000091552734,124.94000244140625,122.51995086669922,22763100
2019-05-30,125.26000213623047,125.76000213623047,124.77999877929688,125.7300033569336,123.29463958740234,16829600
2019-05-31,124.2300033569336,124.62000274658203,123.31999969482422,123.68000030517578,121.28435516357422,26646800
2019-06-03,123.8499984741211,124.37000274658203,119.01000213623047,119.83999633789062,117.51873016357422,37983600
2019-06-04,121.27999877929688,123.27999877929688,120.6500015258789,123.16000366210938,120.77442932128906,29382600
2019-06-05,124.94999694824219,125.87000274658203,124.20999908447266,125.83000183105469,123.39270782470703,24926100
2019-06-06,126.44000244140625,127.97000122070312,125.5999984741211,127.81999969482422,125.34416198730469,21459000
2019-06-07,129.19000244140625,132.25,128.25999450683594,131.39999389648438,128.85479736328125,33885600
2019-06-10,132.39999389648438,134.0800018310547,132.0,132.60000610351562,130.03158569335938,26477100
2019-06-11,133.8800048828125,134.24000549316406,131.27999877929688,132.10000610351562,129.541259765625,23913700
2019-06-12,131.39999389648438,131.97000122070312,130.7100067138672,131.49000549316406,128.94308471679688,17092500
2019-06-13,131.97999572753906,133.0,131.55999755859375,132.32000732421875,129.75698852539062,17200800
2019-06-14,132.25999450683594,133.7899932861328,131.63999938964844,132.4499969482422,129.88449096679688,17821700
2019-06-17,132.6300048828125,133.72999572753906,132.52999877929688,132.85000610351562,130.2767333984375,14517800
2019-06-18,134.19000244140625,135.24000549316406,133.57000732421875,135.16000366210938,132.54200744628906,25934500
2019-06-19,135.0,135.92999267578125,133.80999755859375,135.69000244140625,133.06173706054688,23744400
2019-06-20,137.4499969482422,137.66000366210938,135.72000122070312,136.9499969482422,134.29727172851562,33042600
2019-06-21,136.5800018310547,137.72999572753906,136.4600067138672,136.97000122070312,134.3169403076172,36727900
2019-06-24,137.0,138.39999389648438,137.0,137.77999877929688,135.1112518310547,20628800
2019-06-25,137.25,137.58999633789062,132.72999572753906,133.42999267578125,130.84547424316406,33327400
2019-06-26,134.35000610351562,135.74000549316406,133.60000610351562,133.92999267578125,131.33580017089844,23657700
2019-06-27,134.13999938964844,134.7100067138672,133.50999450683594,134.14999389648438,131.55152893066406,16557500
2019-06-28,134.57000732421875,134.60000610351562,133.16000366210938,133.9600067138672,131.365234375,30043000
2019-07-01,136.6300048828125,136.6999969482422,134.97000122070312,135.67999267578125,133.05191040039062,22613500
2019-07-02,136.1199951171875,136.58999633789062,135.33999633789062,136.5800018310547,133.93447875976562,15237800
2019-07-03,136.8000030517578,137.74000549316406,136.2899932861328,137.4600067138672,134.7974395751953,13629300
2019-07-05,135.94000244140625,137.3300018310547,135.72000122070312,137.05999755859375,134.40518188476562,18141100
2019-07-08,136.39999389648438,137.10000610351562,135.3699951171875,136.9600067138672,134.30712890625,16779700
2019-07-09,136.0,136.97000122070312,135.8000030517578,136.4600067138672,133.81680297851562,19953100
2019-07-10,137.1300048828125,138.5800018310547,137.02000427246094,137.85000610351562,135.17991638183594,24204400
2019-07-11,138.1999969482422,139.22000122070312,137.8699951171875,138.39999389648438,135.71922302246094,22327900
2019-07-12,138.85000610351562,139.1300048828125,138.00999450683594,138.89999389648438,136.2095489501953,18936800
2019-07-15,139.44000244140625,139.5399932861328,138.4600067138672,138.89999389648438,136.2095489501953,16651500
2019-07-16,138.9600067138672,139.0500030517578,136.52000427246094,137.0800018310547,134.42477416992188,22726100
2019-07-17,137.6999969482422,137.92999267578125,136.22000122070312,136.27000427246094,133.6304931640625,20211000
2019-07-18,135.5500030517578,136.6199951171875,134.6699981689453,136.4199981689453,133.777587890625,30381800
2019-07-19,140.22000122070312,140.6699981689453,136.4499969482422,136.6199951171875,133.9737091064453,48992400
2019-07-22,137.41000366210938,139.19000244140625,137.3300018310547,138.42999267578125,135.74862670898438,25074900
2019-07-23,139.75999450683594,139.99000549316406,138.02999877929688,139.2899932861328,136.5919952392578,18034600
2019-07-24,138.89999389648438,140.74000549316406,138.85000610351562,140.72000122070312,137.99429321289062,20738300
2019-07-25,140.42999267578125,140.61000061035156,139.32000732421875,140.19000244140625,137.47454833984375,18356900
2019-07-26,140.3699951171875,141.67999267578125,140.3000030517578,141.33999633789062,138.60226440429688,19037600
2019-07-29,141.5,141.50999450683594,139.3699951171875,141.02999877929688,138.29827880859375,16605900
2019-07-30,140.13999938964844,141.22000122070312,139.8000030517578,140.35000610351562,137.63145446777344,16846500
2019-07-31,140.3300018310547,140.49000549316406,135.0800018310547,136.27000427246094,133.6304931640625,38598800
2019-08-01,137.0,140.94000244140625,136.92999267578125,138.05999755859375,135.3857879638672,40557500
2019-08-02,138.08999633789062,138.32000732421875,135.25999450683594,136.89999389648438,134.24826049804688,30791600
2019-08-05,133.3000030517578,133.92999267578125,130.77999877929688,132.2100067138672,129.64913940429688,42749600
2019-08-06,133.8000030517578,135.67999267578125,133.2100067138672,134.69000244140625,132.0811004638672,32696700
2019-08-07,133.7899932861328,135.64999389648438,131.8300018310547,135.27999877929688,132.65963745117188,33414500
2019-08-08,136.60000610351562,138.99000549316406,135.92999267578125,138.88999938964844,136.19972229003906,27496500
2019-08-09,138.61000061035156,139.3800048828125,136.4600067138672,137.7100067138672,135.04258728027344,23466700
2019-08-12,137.07000732421875,137.86000061035156,135.24000549316406,135.7899932861328,133.15977478027344,20484300
2019-08-13,136.0500030517578,138.8000030517578,135.0,138.60000610351562,135.9153594970703,25154600
2019-08-14,136.36000061035156,136.9199981689453,133.6699981689453,133.97999572753906,131.8223419189453,32527300
2019-08-15,134.38999938964844,134.5800018310547,132.25,133.67999267578125,131.52716064453125,28074400
2019-08-16,134.8800048828125,136.4600067138672,134.72000122070312,136.1300048828125,133.93771362304688,24449100
2019-08-19,137.85000610351562,138.5500030517578,136.88999938964844,138.41000366210938,136.1810302734375,24355700
2019-08-20,138.2100067138672,138.7100067138672,137.24000549316406,137.25999450683594,135.0495147705078,21170800
2019-08-21,138.5500030517578,139.49000549316406,138.0,138.7899932861328,136.55487060546875,14970300
2019-08-22,138.66000366210938,139.1999969482422,136.2899932861328,137.77999877929688,135.56114196777344,18697000
2019-08-23,137.19000244140625,138.35000610351562,132.8000030517578,133.38999938964844,131.24183654785156,38508600
2019-08-26,134.99000549316406,135.55999755859375,133.89999389648438,135.4499969482422,133.2686767578125,20312600
2019-08-27,136.38999938964844,136.72000122070312,134.66000366210938,135.74000549316406,133.55398559570312,23102100
2019-08-28,134.8800048828125,135.75999450683594,133.5500030517578,135.55999755859375,133.3768768310547,17393300
2019-08-29,137.25,138.44000244140625,136.91000366210938,138.1199951171875,135.89566040039062,20168700
2019-08-30,139.14999389648438,139.17999267578125,136.27000427246094,137.86000061035156,135.63987731933594,23940100
2019-09-03,136.61000061035156,137.1999969482422,135.6999969482422,136.0399932861328,133.84915161132812,18869300
2019-09-04,137.3000030517578,137.69000244140625,136.47999572753906,137.6300048828125,135.41357421875,17995900
2019-09-05,139.11000061035156,140.3800048828125,138.75999450683594,140.0500030517578,137.7946014404297,26101800
2019-09-06,140.02999877929688,140.17999267578125,138.1999969482422,139.10000610351562,136.8599090576172,20824500
2019-09-09,139.58999633789062,139.75,136.4600067138672,137.52000427246094,135.30535888671875,25773900
2019-09-10,136.8000030517578,136.88999938964844,134.50999450683594,136.0800018310547,133.88853454589844,28903400
2019-09-11,135.91000366210938,136.27000427246094,135.08999633789062,136.1199951171875,133.92787170410156,24726100
2019-09-12,137.85000610351562,138.4199981689453,136.8699951171875,137.52000427246094,135.30535888671875,27010000
2019-09-13,137.77999877929688,138.05999755859375,136.57000732421875,137.32000732421875,135.10855102539062,23363100
2019-09-16,135.8300018310547,136.6999969482422,135.66000366210938,136.3300018310547,134.13449096679688,16731400
2019-09-17,136.9600067138672,137.52000427246094,136.42999267578125,137.38999938964844,135.17742919921875,17814200
2019-09-18,137.36000061035156,138.6699981689453,136.52999877929688,138.52000427246094,136.2892303466797,23982100
2019-09-19,140.3000030517578,142.3699951171875,140.07000732421875,141.07000732421875,138.7981719970703,35772100
2019-09-20,141.00999450683594,141.64999389648438,138.25,139.44000244140625,137.1944122314453,39167300
2019-09-23,139.22999572753906,139.6300048828125,138.44000244140625,139.13999938964844,136.8992462158203,17139300
2019-09-24,140.36000061035156,140.69000244140625,136.8800048828125,137.3800048828125,135.1676025390625,29773200
2019-09-25,137.5,139.9600067138672,136.02999877929688,139.36000061035156,137.11570739746094,21382000
2019-09-26,139.44000244140625,140.17999267578125,138.44000244140625,139.5399932861328,137.29278564453125,17456600
2019-09-27,140.14999389648438,140.36000061035156,136.64999389648438,137.72999572753906,135.51193237304688,22477700
2019-09-30,138.0500030517578,139.22000122070312,137.77999877929688,139.02999877929688,136.79100036621094,17280900
2019-10-01,139.66000366210938,140.25,137.0,137.07000732421875,134.86260986328125,21466600
2019-10-02,136.25,136.3699951171875,133.5800018310547,134.64999389648438,132.48155212402344,30521700
2019-10-03,134.9499969482422,136.75,133.22000122070312,136.27999877929688,134.08531188964844,24132900
2019-10-04,136.75,138.25,136.4199981689453,138.1199951171875,135.89566040039062,22897700
2019-10-07,137.13999938964844,138.17999267578125,137.02000427246094,137.1199951171875,134.91177368164062,15303700
2019-10-08,137.0800018310547,137.75999450683594,135.6199951171875,135.6699981689453,133.48513793945312,25550500
2019-10-09,137.4600067138672,138.6999969482422,136.97000122070312,138.24000549316406,136.0137481689453,19749900
2019-10-10,138.49000549316406,139.6699981689453,138.25,139.10000610351562,136.8599090576172,17654600
2019-10-11,140.1199951171875,141.02999877929688,139.5,139.67999267578125,137.4305419921875,25446000
2019-10-14,139.69000244140625,140.2899932861328,139.52000427246094,139.5500030517578,137.30264282226562,13304300
2019-10-15,140.05999755859375,141.7899932861328,139.80999755859375,141.57000732421875,139.29013061523438,19695700
2019-10-16,140.7899932861328,140.99000549316406,139.52999877929688,140.41000366210938,138.1488037109375,20751600
2019-10-17,140.9499969482422,141.4199981689453,139.02000427246094,139.69000244140625,137.44039916992188,21460600
2019-10-18,139.75999450683594,140.0,136.55999755859375,137.41000366210938,135.19711303710938,32273500
2019-10-21,138.4499969482422,138.5,137.00999450683594,138.42999267578125,136.20066833496094,20078200
2019-10-22,138.97000122070312,140.00999450683594,136.25999450683594,136.3699951171875,134.17385864257812,27431000
2019-10-23,136.8800048828125,137.4499969482422,135.61000061035156,137.24000549316406,135.02984619140625,29844600
2019-10-24,139.38999938964844,140.4199981689453,138.6699981689453,139.94000244140625,137.68637084960938,37029300
2019-10-25,139.33999633789062,141.13999938964844,139.1999969482422,140.72999572753906,138.463623046875,25959700
2019-10-28,144.39999389648438,145.6699981689453,143.50999450683594,144.19000244140625,141.86793518066406,35280100
2019-10-29,144.0800018310547,144.5,142.64999389648438,142.8300018310547,140.5298309326172,20589500
2019-10-30,143.52000427246094,145.0,142.7899932861328,144.61000061035156,142.2811737060547,18496600
2019-10-31,144.89999389648438,144.92999267578125,142.99000549316406,143.3699951171875,141.0611114501953,24605100
2019-11-01,144.25999450683594,144.4199981689453,142.97000122070312,143.72000122070312,141.40550231933594,33128400
2019-11-04,144.8300018310547,145.0,144.16000366210938,144.5500030517578,142.22213745117188,16912000
2019-11-05,144.97000122070312,145.02000427246094,143.91000366210938,144.4600067138672,142.13360595703125,18250200
2019-11-06,144.3699951171875,144.52000427246094,143.1999969482422,144.05999755859375,141.74000549316406,16575800
2019-11-07,143.83999633789062,144.8800048828125,143.77000427246094,144.25999450683594,141.93678283691406,17786700
2019-11-08,143.97999572753906,145.99000549316406,143.75999450683594,145.9600067138672,143.60943603515625,16732700
2019-11-11,145.33999633789062,146.4199981689453,144.72999572753906,146.11000061035156,143.7570037841797,14362600
2019-11-12,146.27999877929688,147.57000732421875,146.05999755859375,147.07000732421875,144.70155334472656,18641600
2019-11-13,146.74000549316406,147.4600067138672,146.27999877929688,147.30999755859375,144.93768310546875,16919200
2019-11-14,147.02000427246094,148.41000366210938,147.0,148.05999755859375,145.67559814453125,19729800
2019-11-15,148.92999267578125,149.99000549316406,148.27000427246094,149.97000122070312,147.55484008789062,23485700
2019-11-18,150.07000732421875,150.5500030517578,148.97999572753906,150.33999633789062,147.9188995361328,21534000
2019-11-19,150.8800048828125,151.3300018310547,150.1999969482422,150.38999938964844,147.9680633544922,23935700
2019-11-20,150.30999755859375,150.83999633789062,148.4600067138672,149.6199951171875,147.71136474609375,25696800
2019-11-21,149.39999389648438,149.8000030517578,148.5,149.47999572753906,147.57315063476562,18576100
2019-11-22,150.07000732421875,150.3000030517578,148.82000732421875,149.58999633789062,147.68179321289062,15901800
2019-11-25,150.0,151.35000610351562,149.9199981689453,151.22999572753906,149.3008575439453,22420900
2019-11-26,151.36000061035156,152.4199981689453,151.32000732421875,152.02999877929688,150.09063720703125,24620100
2019-11-27,152.3300018310547,152.5,151.52000427246094,152.32000732421875,150.376953125,15184400
2019-11-29,152.10000610351562,152.3000030517578,151.27999877929688,151.3800048828125,149.44894409179688,11977300
2019-12-02,151.80999755859375,151.8300018310547,148.32000732421875,149.5500030517578,147.6422882080078,27418400
2019-12-03,147.49000549316406,149.42999267578125,146.64999389648438,149.30999755859375,147.4053497314453,24066000
2019-12-04,150.13999938964844,150.17999267578125,149.1999969482422,149.85000610351562,147.93846130371094,17574700
2019-12-05,150.0500030517578,150.32000732421875,149.47999572753906,149.92999267578125,148.01744079589844,17869100
2019-12-06,150.99000549316406,151.8699951171875,150.27000427246094,151.75,149.814208984375,16403500
2019-12-09,151.07000732421875,152.2100067138672,150.91000366210938,151.36000061035156,149.42919921875,16687400
2019-12-10,151.2899932861328,151.88999938964844,150.75999450683594,151.1300048828125,149.20213317871094,16476100
2019-12-11,151.5399932861328,151.8699951171875,150.3300018310547,151.6999969482422,149.7648468017578,18856600
2019-12-12,151.64999389648438,153.44000244140625,151.02000427246094,153.24000549316406,151.28521728515625,24612100
2019-12-13,153.0,154.88999938964844,152.8300018310547,154.52999877929688,152.55874633789062,23845400
2019-12-16,155.11000061035156,155.89999389648438,154.82000732421875,155.52999877929688,153.54600524902344,24144200
2019-12-17,155.4499969482422,155.7100067138672,154.4499969482422,154.69000244140625,152.71670532226562,25425600
2019-12-18,154.3000030517578,155.47999572753906,154.17999267578125,154.3699951171875,152.4008026123047,24129200
2019-12-19,154.0,155.77000427246094,153.75,155.7100067138672,153.7237091064453,24958900
2019-12-20,157.35000610351562,158.49000549316406,156.2899932861328,157.41000366210938,155.4020233154297,53477500
2019-12-23,158.1199951171875,158.1199951171875,157.27000427246094,157.41000366210938,155.4020233154297,17718200
2019-12-24,157.47999572753906,157.7100067138672,157.1199951171875,157.3800048828125,155.37240600585938,8989200
2019-12-26,157.55999755859375,158.72999572753906,157.39999389648438,158.6699981689453,156.6459503173828,14520600
2019-12-27,159.4499969482422,159.5500030517578,158.22000122070312,158.9600067138672,156.9322509765625,18412800
2019-12-30,158.99000549316406,159.02000427246094,156.72999572753906,157.58999633789062,155.57972717285156,16348400
2019-12-31,156.77000427246094,157.77000427246094,156.4499969482422,157.6999969482422,155.68832397460938,18369400
2020-01-02,158.77999877929688,160.72999572753906,158.3300018310547,160.6199951171875,158.57107543945312,22622100
2020-01-03,158.32000732421875,159.9499969482422,158.05999755859375,158.6199951171875,156.59658813476562,21116200
2020-01-06,157.0800018310547,159.10000610351562,156.50999450683594,159.02999877929688,157.00137329101562,20813700
2020-01-07,159.32000732421875,159.6699981689453,157.32000732421875,157.5800018310547,155.56985473632812,21634100
2020-01-08,158.92999267578125,160.8000030517578,157.9499969482422,160.08999633789062,158.04783630371094,27746500
2020-01-09,161.83999633789062,162.22000122070312,161.02999877929688,162.08999633789062,160.02230834960938,21385000
2020-01-10,162.82000732421875,163.22000122070312,161.17999267578125,161.33999633789062,159.28187561035156,20725900
2020-01-13,161.75999450683594,163.30999755859375,161.25999450683594,163.27999877929688,161.1971435546875,21626500
2020-01-14,163.38999938964844,163.60000610351562,161.72000122070312,162.1300048828125,160.06179809570312,23477400
2020-01-15,162.6199951171875,163.94000244140625,162.57000732421875,163.17999267578125,161.09841918945312,21417900
2020-01-16,164.35000610351562,166.24000549316406,164.02999877929688,166.1699981689453,164.05027770996094,23865400
2020-01-17,167.4199981689453,167.47000122070312,165.42999267578125,167.10000610351562,164.9684295654297,34371700
2020-01-21,166.67999267578125,168.19000244140625,166.42999267578125,166.5,164.37606811523438,29517200
2020-01-22,167.39999389648438,167.49000549316406,165.67999267578125,165.6999969482422,163.58627319335938,24138800
2020-01-23,166.19000244140625,166.8000030517578,165.27000427246094,166.72000122070312,164.59326171875,19680800
2020-01-24,167.50999450683594,167.52999877929688,164.4499969482422,165.0399932861328,162.9346923828125,24918100
2020-01-27,161.14999389648438,163.3800048828125,160.1999969482422,162.27999877929688,160.2098846435547,32078100
2020-01-28,163.77999877929688,165.75999450683594,163.07000732421875,165.4600067138672,163.34934997558594,24899900
2020-01-29,167.83999633789062,168.75,165.69000244140625,168.0399932861328,165.89642333984375,34754500
2020-01-30,174.0500030517578,174.0500030517578,170.7899932861328,172.77999877929688,170.57595825195312,51597500
2020-01-31,172.2100067138672,172.39999389648438,169.5800018310547,170.22999572753906,168.0584716796875,36142700
2020-02-03,170.42999267578125,174.5,170.39999389648438,174.3800048828125,172.15554809570312,30149100
2020-02-04,177.13999938964844,180.63999938964844,176.30999755859375,180.1199951171875,177.82232666015625,36433300
2020-02-05,184.02999877929688,184.1999969482422,178.41000366210938,179.89999389648438,177.6051483154297,39186300
2020-02-06,180.97000122070312,183.82000732421875,180.05999755859375,183.6300048828125,181.2875518798828,27751400
2020-02-07,182.85000610351562,185.6300048828125,182.47999572753906,183.88999938964844,181.54425048828125,33529100
2020-02-10,183.5800018310547,188.83999633789062,183.25,188.6999969482422,186.29286193847656,35844300
2020-02-11,190.64999389648438,190.6999969482422,183.5,184.44000244140625,182.0872344970703,53159900
2020-02-12,185.5800018310547,185.85000610351562,181.85000610351562,184.7100067138672,182.35377502441406,47062900
2020-02-13,183.0800018310547,186.22999572753906,182.8699951171875,183.7100067138672,181.36654663085938,35295800
2020-02-14,183.25,185.41000366210938,182.64999389648438,185.35000610351562,182.98561096191406,23149500
2020-02-18,185.61000061035156,187.6999969482422,185.5,187.22999572753906,184.84164428710938,27792200
2020-02-19,188.05999755859375,188.17999267578125,186.47000122070312,187.27999877929688,185.39598083496094,29997500
2020-02-20,186.9499969482422,187.25,181.10000610351562,184.4199981689453,182.56475830078125,36862400
2020-02-21,183.1699981689453,183.5,177.25,178.58999633789062,176.7934112548828,48572600
2020-02-24,167.77000427246094,174.5500030517578,163.22999572753906,170.88999938964844,169.17088317871094,68311100
2020-02-25,174.1999969482422,174.83999633789062,167.64999389648438,168.07000732421875,166.37925720214844,68073300
2020-02-26,169.7100067138672,173.25999450683594,168.2100067138672,170.1699981689453,168.45811462402344,56206100
2020-02-27,163.32000732421875,167.02999877929688,157.97999572753906,158.17999267578125,156.58872985839844,93174900
2020-02-28,152.41000366210938,163.7100067138672,152.0,162.00999450683594,160.38018798828125,97073600
2020-03-02,165.30999755859375,172.9199981689453,162.30999755859375,172.7899932861328,171.05177307128906,71030800
2020-03-03,173.8000030517578,175.0,162.25999450683594,164.50999450683594,162.8550567626953,71677000
2020-03-04,168.49000549316406,170.6999969482422,165.6199951171875,170.5500030517578,168.83428955078125,49814400
2020-03-05,166.0500030517578,170.8699951171875,165.69000244140625,166.27000427246094,164.59735107421875,47817300
2020-03-06,162.61000061035156,163.11000061035156,156.0,161.57000732421875,159.94464111328125,72821100
2020-03-09,151.0,157.75,150.0,150.6199951171875,149.10479736328125,70419300
2020-03-10,158.16000366210938,161.02999877929688,152.5800018310547,160.9199981689453,159.30117797851562,65354400
2020-03-11,157.1300048828125,157.6999969482422,151.14999389648438,153.6300048828125,152.0845184326172,56371600
2020-03-12,145.3000030517578,153.47000122070312,138.5800018310547,139.05999755859375,137.6610870361328,93226400
2020-03-13,147.5,161.91000366210938,140.72999572753906,158.8300018310547,157.23220825195312,92727400
2020-03-16,140.0,149.35000610351562,135.0,135.4199981689453,134.0576934814453,87905900
2020-03-17,140.0,147.5,135.0,146.57000732421875,145.09555053710938,81059800
2020-03-18,138.0,146.0,135.02000427246094,140.39999389648438,138.9875946044922,81593200
2020-03-19,142.77000427246094,150.14999389648438,139.0,142.7100067138672,141.2743682861328,85922700
2020-03-20,146.0,147.10000610351562,135.86000061035156,137.35000610351562,135.96829223632812,84866200
2020-03-23,137.00999450683594,140.57000732421875,132.52000427246094,135.97999572753906,134.61207580566406,78975200
2020-03-24,143.75,149.60000610351562,141.27000427246094,148.33999633789062,146.84771728515625,82516700
2020-03-25,148.91000366210938,154.3300018310547,144.44000244140625,146.9199981689453,145.4420166015625,75638200
2020-03-26,148.39999389648438,156.66000366210938,148.3699951171875,156.11000061035156,154.53956604003906,64568100
2020-03-27,151.75,154.88999938964844,149.1999969482422,149.6999969482422,148.1940460205078,57042300
2020-03-30,152.44000244140625,160.60000610351562,150.00999450683594,160.22999572753906,158.6181182861328,63420300
2020-03-31,159.39999389648438,164.77999877929688,156.55999755859375,157.7100067138672,156.12347412109375,77927200
2020-04-01,153.0,157.75,150.82000732421875,152.11000061035156,150.57980346679688,57969900
2020-04-02,151.86000061035156,155.47999572753906,150.36000061035156,155.25999450683594,153.6981201171875,49630700
2020-04-03,155.10000610351562,157.3800048828125,152.19000244140625,153.8300018310547,152.28250122070312,41243300
